Ano Fato,Ano,Tipo Particip,Idade Participante,Sexo,Genero,Estado Civil,Instrucao,Cor Cadastro,Cor Autodeclarada,Grupo Fato,Desc Fato,Tipo Fato,Med Protetiva,Lat,Lng,Bairro,Municipio,Qtde Vit Domest Sexoougenero,Nro Int Ocor
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0784001,-51.19439819999999,AP BORGES,PORTO ALEGRE,1,32432135.0
2018,2018,Vítima,13.0,Feminino,,Solteiro(a),Não alfabetizado,Parda,Parda,CRIMES,ESTUPRO,Consumado,Não solicitada,,,,PORTO ALEGRE,2,32659341.0
2018,2018,Vítima,9.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,ESTUPRO,Consumado,Não solicitada,,,,PORTO ALEGRE,2,32659341.0
2018,2018,Vítima,53.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.093417,-51.24468299999999,,PORTO ALEGRE,1,32451785.0
2018,2018,Vítima,65.0,Feminino,,Viúvo(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.15789719999999,-51.1955272,IPANEMA-B NOVO,PORTO ALEGRE,1,32435824.0
2018,2018,Vítima,25.0,Feminino,,Solteiro(a),Semialfabetizado,Parda,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32428728.0
2018,2018,Vítima,60.0,Feminino,,Viúvo(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.044478,-51.122903,PROT ALVES,PORTO ALEGRE,1,32430619.0
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0205531,-51.1342205,ITU SABARA,PORTO ALEGRE,1,32425601.0
2018,2018,Vítima,27.0,Feminino,,Casado(a),Ensino médio,Preta,Preta,CRIMES,DIFAMACAO,Consumado,Não solicitada,-30.0728121,-51.1668333,S JOSE,PORTO ALEGRE,1,32440890.0
2018,2018,Vítima,23.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,32434474.0
2018,2018,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0254868,-51.2251248,CENTRO,PORTO ALEGRE,1,32447258.0
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32435894.0
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0325643,-51.2341184,CENTRO,PORTO ALEGRE,1,32431728.0
2018,2018,Vítima,25.0,Feminino,,Amigado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.1662169,-51.147814,FLOR DA RESTINGA,PORTO ALEGRE,1,32434389.0
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0271931,-51.2285341,CENTRO-P BELAS,PORTO ALEGRE,1,32437700.0
2018,2018,Vítima,40.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,-30.097093,-51.259351,IPANEMA-GUARUJA,PORTO ALEGRE,1,32438550.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.1465325,-51.1754842,A MORROS,PORTO ALEGRE,1,32434886.0
2018,2018,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0728745,-51.20362859999999,AZENHA-GLORIA-BVELHO,PORTO ALEGRE,1,32437688.0
2018,2018,Vítima,61.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0549723,-51.1757742,IGNORADO,PORTO ALEGRE,1,32470509.0
2018,2018,Vítima,48.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.036059,-51.2274587,CENTRO-AZENHA,PORTO ALEGRE,1,32438283.0
2018,2018,Vítima,37.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32437693.0
2018,2018,Vítima,15.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0759856,-51.1651519,VL STA ISABEL,PORTO ALEGRE,1,32469828.0
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0328531,-51.2379945,CENTRO,PORTO ALEGRE,1,32437498.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,AMEACA,Consumado,Não solicitada,-30.0032396,-51.161777,CENTRO,PORTO ALEGRE,1,32436197.0
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.02114259999999,-51.1338289,JD ITU SARARA,PORTO ALEGRE,1,32437698.0
2018,2018,Vítima,50.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0450178,-51.1345361,P ALVES,PORTO ALEGRE,1,32452335.0
2018,2018,Vítima,42.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0549881,-51.1869725,P BELAS/AZENHA,PORTO ALEGRE,1,32437699.0
2018,2018,Vítima,16.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0268083,-51.2272006,CENTRO,PORTO ALEGRE,1,32436437.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,-30.0800171,-51.16977439999999,,PORTO ALEGRE,1,32436438.0
2018,2018,Vítima,32.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0866726,-51.2276897,,PORTO ALEGRE,1,32438280.0
2018,2018,Vítima,23.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,32437485.0
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-29.9855944,-51.2019515,CENTRO,PORTO ALEGRE,1,32438603.0
2018,2018,Vítima,48.0,Feminino,,Amigado(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0518561,-51.2118613,AZENHA-GLORIA-BVELHO,PORTO ALEGRE,1,32438279.0
2018,2018,Vítima,57.0,Feminino,,Divorciado(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,-30.1635517,-51.1768546,MORADAS DA IPICA,PORTO ALEGRE,1,32447646.0
2018,2018,Vítima,47.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0795834,-51.1726709,,PORTO ALEGRE,1,32453159.0
2018,2018,Vítima,70.0,Feminino,,Divorciado(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0478551,-51.102664,PROTASIO ALVES,PORTO ALEGRE,1,32439023.0
2018,2018,Vítima,21.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0638229,-51.14986769999999,AGRONOMIA-N SRA GRAC,PORTO ALEGRE,2,32438377.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0638229,-51.14986769999999,AGRONOMIA-N SRA GRAC,PORTO ALEGRE,2,32438377.0
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.15711719999999,-51.1382938,VL REST VELHA,PORTO ALEGRE,1,32487873.0
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0088553,-51.1792818,S JOAO-SARANDI,PORTO ALEGRE,1,32438289.0
2018,2018,Vítima,40.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0266295,-51.217249,FLORESTA-INDEPENDENC,PORTO ALEGRE,1,32448795.0
2018,2018,Vítima,31.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0696047,-51.161579,S JOSE,PORTO ALEGRE,1,32461884.0
2018,2018,Vítima,63.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,ROUBO DE VEICULO,Consumado,Não solicitada,-30.009842,-51.1430137,S SEBASTIAO-R BERTA,PORTO ALEGRE,1,32440257.0
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.10003799999999,-51.24122,LOBO B1 B   CAMAQUA,PORTO ALEGRE,1,32452819.0
2018,2018,Vítima,61.0,Feminino,,Casado(a),Ensino fundamental,Mulato,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.133332,-51.202213,A MORROS,PORTO ALEGRE,2,32439132.0
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.133332,-51.202213,A MORROS,PORTO ALEGRE,2,32439132.0
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino superior,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32442415.0
2018,2018,Vítima,16.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0268885,-51.2280066,V.ST.RITA-STA TERESA,PORTO ALEGRE,1,32441123.0
2018,2018,Vítima,49.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Tentado,Solicitada,-30.1226888,-51.2192094,VILA NOVA - MONTE CR,PORTO ALEGRE,1,32459044.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0374576,-51.1416842,,PORTO ALEGRE,1,32446368.0
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0176383,-51.1077792,ILHA DA PINTADA,PORTO ALEGRE,1,32448506.0
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0176232,-51.1282213,P PEDRAS,PORTO ALEGRE,1,32447776.0
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0340244,-51.1515587,SAO BORJA/SARANDI,PORTO ALEGRE,1,32454597.0
2018,2018,Vítima,44.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32442425.0
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,-30.0577208,-51.14226379999999,N SRA GRACAS,PORTO ALEGRE,2,32447775.0
2018,2018,Vítima,32.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.1651502,-51.1533434,RESTINGA-L PINHEIRO,PORTO ALEGRE,1,32446861.0
2018,2018,Vítima,46.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1324969,-51.21539720000001,A MORROS,PORTO ALEGRE,1,32447780.0
2018,2018,Vítima,48.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32442416.0
2018,2018,Vítima,36.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,32442421.0
2018,2018,Vítima,44.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32520128.0
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.06316649999999,-51.1662656,S JOSE,PORTO ALEGRE,1,32442863.0
2018,2018,Vítima,21.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32447770.0
2018,2018,Vítima,37.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.061973,-51.1584511,VL INTERCAP,PORTO ALEGRE,1,32447777.0
2018,2018,Vítima,30.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32448505.0
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32442423.0
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,-30.0577208,-51.14226379999999,N SRA GRACAS,PORTO ALEGRE,2,32447775.0
2018,2018,Vítima,36.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,DIFAMACAO,Consumado,Não solicitada,-29.9811589,-51.186006,,PORTO ALEGRE,1,32447446.0
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.16571829999999,-51.15481279999999,RESTINGA-L PINHEIRO,PORTO ALEGRE,1,32448852.0
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32447778.0
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,32446200.0
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino superior,Amarela,Amarela,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32447815.0
2018,2018,Vítima,10.0,Feminino,,Solteiro(a),Não informado,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0232347,-51.09075199999999,,PORTO ALEGRE,1,32447614.0
2018,2018,Vítima,21.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32448504.0
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.1469004,-51.1008682,PITINGA/RESTINGA,PORTO ALEGRE,1,32448763.0
2018,2018,Vítima,23.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0448068,-51.2298671,,PORTO ALEGRE,1,32446258.0
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.103948,-51.244623,,PORTO ALEGRE,1,32451775.0
2018,2018,Vítima,47.0,Feminino,,Divorciado(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.1090323,-51.2394791,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,32468036.0
2018,2018,Vítima,62.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.1058731,-51.2341482,TRISTEZA/CAVALHADA,PORTO ALEGRE,1,32447773.0
2018,2018,Vítima,29.0,Feminino,,Casado(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.026179,-51.127208,P PEDRAS,PORTO ALEGRE,1,32495969.0
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,DENUNCIACAO CALUNIOSA,Consumado,Não solicitada,-30.0981595,-51.23336889999999,,PORTO ALEGRE,1,32564699.0
2018,2018,Vítima,43.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0781933,-51.1723717,AP BORGES,PORTO ALEGRE,1,32466309.0
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.1648796,-51.1528725,,PORTO ALEGRE,1,32451769.0
2018,2018,Vítima,48.0,Feminino,,Separado(a),Ensino médio,Branca,Branca,CRIMES,ESTELIONATO,Consumado,Não solicitada,-30.0322623,-51.22807599999999,CENTRO-P BELAS,PORTO ALEGRE,1,32999932.0
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Branca,Mulato,CRIMES,MAUS TRATOS,Consumado,Não solicitada,-30.0654042,-51.2120861,,PORTO ALEGRE,1,32452171.0
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0054795,-51.1388975,S JOAO-SARANDI,PORTO ALEGRE,1,32459060.0
2018,2018,Vítima,30.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0842993,-51.19937849999999,,PORTO ALEGRE,1,32451774.0
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0802404,-51.16846289999999,C A BORGES,PORTO ALEGRE,1,32454592.0
2018,2018,Vítima,42.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1604893,-51.13410289999999,,PORTO ALEGRE,1,32454596.0
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32459049.0
2018,2018,Vítima,3.0,Feminino,,Solteiro(a),Não alfabetizado,Parda,Parda,CRIMES,ESTUPRO DE VULNERAVEL,Consumado,Solicitada,-30.0751294,-51.18704049999999,AP BORGES,PORTO ALEGRE,1,32459880.0
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.009842,-51.1430137,PROTASIO ALVES,PORTO ALEGRE,1,32461901.0
2018,2018,Vítima,50.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0229926,-51.2191951,CENTRO,PORTO ALEGRE,1,32460677.0
2018,2018,Vítima,42.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,OUTROS CRIMES,Consumado,Não solicitada,-30.018608,-51.1941282,,PORTO ALEGRE,1,32452334.0
2018,2018,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32451768.0
2018,2018,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32514174.0
2018,2018,Vítima,52.0,Feminino,,Divorciado(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0646074,-51.1609048,SAO JOSE(BLOCO E),PORTO ALEGRE,1,32497209.0
2018,2018,Vítima,15.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,VIAMAO,PORTO ALEGRE,1,32460224.0
2018,2018,Vítima,35.0,Feminino,,Amigado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1611797,-51.1437169,RESTINGA ROCINHA,PORTO ALEGRE,1,32478691.0
2018,2018,Vítima,44.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0362117,-51.2295863,CENTRO,PORTO ALEGRE,1,32459709.0
2018,2018,Vítima,45.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32460282.0
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32466305.0
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0325643,-51.2341184,CENTRO,PORTO ALEGRE,1,32457010.0
2018,2018,Vítima,60.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,APROPRIACAO INDEBITA,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,32614544.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,-30.0249494,-51.1020967,R BERTA NUCLEO 18,PORTO ALEGRE,1,32462316.0
2018,2018,Vítima,14.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,ESTUPRO DE VULNERAVEL,Consumado,Não solicitada,-30.0976337,-51.2625059,IPANEMA-GUARUJA,PORTO ALEGRE,1,32508501.0
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino médio,Mulato,Parda,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0360579,-51.2393292,CENTRO,PORTO ALEGRE,1,32460223.0
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,OUTROS CRIMES,Consumado,Não solicitada,-30.0414304,-51.21825639999999,CENTRO-AZENHA,PORTO ALEGRE,1,32460551.0
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,OUTROS CRIMES,Consumado,Solicitada,-30.0691582,-51.143636,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,32462787.0
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0512919,-51.2127697,AZENHA-GLORIA-BVELHO,PORTO ALEGRE,2,32461697.0
2018,2018,Vítima,26.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.186785,-51.228386,P GROSSA-A MORROS,PORTO ALEGRE,1,32461903.0
2018,2018,Vítima,38.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0512919,-51.2127697,AZENHA-GLORIA-BVELHO,PORTO ALEGRE,2,32461697.0
2018,2018,Vítima,52.0,Feminino,,Separado(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0284749,-51.1067111,P ALVES,PORTO ALEGRE,1,33731816.0
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.072278,-51.1718203,S JOSE,PORTO ALEGRE,1,32469189.0
2018,2018,Vítima,36.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,32469357.0
2018,2018,Vítima,30.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,ROUBO A RESIDENCIA,Consumado,Não solicitada,-30.154711,-51.1270102,REST VELHA/VIAL CAST,PORTO ALEGRE,1,32470860.0
2018,2018,Vítima,60.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,ESTELIONATO,Tentado,Não solicitada,-30.0315268,-51.2288658,CENTRO,PORTO ALEGRE,1,32478643.0
2018,2018,Vítima,36.0,Feminino,,Casado(a),Ensino médio,Parda,Parda,CRIMES,INJURIA,Consumado,Não solicitada,-30.0526091,-51.1853841,,PORTO ALEGRE,1,32483882.0
2018,2018,Vítima,42.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,32494993.0
2018,2018,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0773024,-51.1600374,S JOSE,PORTO ALEGRE,1,32469922.0
2018,2018,Vítima,67.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.17784769999999,-51.1758405,IPANEMA-B NOVO,PORTO ALEGRE,1,32470634.0
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,AMEACA,Consumado,Solicitada,-30.0566534,-51.1438585,N SRA GRACAS,PORTO ALEGRE,1,32503137.0
2018,2018,Vítima,50.0,Feminino,,Divorciado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,32468127.0
2018,2018,Vítima,13.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,ESTUPRO DE VULNERAVEL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,34009657.0
2018,2018,Vítima,65.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.006256,-51.1213103,,PORTO ALEGRE,1,32469400.0
2018,2018,Vítima,57.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.1168419,-51.22915039999999,,PORTO ALEGRE,1,32480966.0
2018,2018,Vítima,68.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.105729,-51.14037399999999,,PORTO ALEGRE,1,32469983.0
2018,2018,Vítima,16.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,ABANDONO MATERIAL,Consumado,Não solicitada,-30.0173054,-51.10168059999999,,PORTO ALEGRE,1,32469790.0
